transaction_id,transactional_date,product_id,customer_id,payments,credit_card,loyalty_card,cost,quantity,price
2767,18-12-2021 10:51,P0339,7,mastercard,5.04838E+15,F,19.62,1,21.39
2768,18-12-2021 13:21,P0192,7,visa,4.04159E+15,F,6.58,1,7.89
2769,18-12-2021 15:12,P0581,5,mastercard,5.10876E+15,F,0.51,2,1.49
2770,18-12-2021 18:48,P0250,4,visa,4.04159E+15,F,16.08,1,17.89
2771,18-12-2021 20:29,P0298,8,mastercard,5.10876E+15,T,5,6,5.59
2772,18-12-2021 22:36,P0256,3,americanexpress,3.74288E+14,F,2.08,3,2.69
2773,18-12-2021 23:58,P0598,7,americanexpress,3.74288E+14,T,11.99,5,13.49
2774,19-12-2021 00:37,P0645,5,mastercard,5.04838E+15,F,8.65,1,9.79
2775,19-12-2021 02:21,P0171,7,mastercard,5.04837E+15,T,5.57,1,6.69
2776,19-12-2021 03:35,P0282,6,americanexpress,3.74283E+14,F,10.86,2,11.59
2777,19-12-2021 03:39,P0395,7,americanexpress,3.74288E+14,F,2.55,2,3.59
2778,19-12-2021 04:13,P0347,5,americanexpress,3.74289E+14,T,5.37,2,6.29
2779,19-12-2021 05:38,P0111,5,americanexpress,3.74283E+14,F,11.74,2,13.09
2780,19-12-2021 06:20,P0366,4,visa,4.0416E+15,F,13.27,1,14.69
2781,19-12-2021 08:48,P0376,6,americanexpress,3.74283E+14,F,10.3,4,11.49
2782,19-12-2021 10:36,P0545,7,,3.05201E+13,F,6.62,2,7.89
2783,19-12-2021 11:11,P0339,8,mastercard,5.10875E+15,F,19.62,1,21.39
2784,19-12-2021 12:04,P0395,7,americanexpress,3.74283E+14,F,2.55,2,3.59
2785,19-12-2021 13:46,P0400,7,mastercard,5.04838E+15,T,6.39,2,7.69
2786,19-12-2021 21:21,P0510,8,mastercard,5.04837E+15,T,9.35,1,10.89
2787,20-12-2021 02:23,P0371,7,mastercard,5.04838E+15,F,5.38,4,6.29
2788,20-12-2021 03:03,P0314,4,americanexpress,3.74288E+14,F,14.84,1,16.29
2789,20-12-2021 03:25,P0550,8,americanexpress,3.74289E+14,F,15.35,2,17.09
2790,20-12-2021 06:36,P0358,6,americanexpress,3.74284E+14,F,8.86,1,10.19
2791,20-12-2021 06:37,P0503,3,americanexpress,3.74284E+14,F,12.07,1,13.59
2792,20-12-2021 07:22,P0383,4,mastercard,5.10875E+15,F,12.53,1,14.19
2793,20-12-2021 09:32,P0469,9,americanexpress,3.74283E+14,F,0.92,5,1.59
2794,20-12-2021 10:55,P0490,4,americanexpress,3.74283E+14,F,5.54,4,6.59
2795,20-12-2021 11:27,P0027,3,mastercard,5.10876E+15,F,12.28,1,13.89
2796,20-12-2021 22:28,P0219,7,visa,4.04159E+12,F,13.98,4,14.89
2797,21-12-2021 00:19,P0459,4,visa,4.0416E+12,F,8.82,1,10.09
2798,21-12-2021 00:57,P0583,5,americanexpress,3.74289E+14,F,12.32,5,13.99
2799,21-12-2021 03:55,P0343,5,visa,4.0416E+12,F,3.66,1,4.79
2800,21-12-2021 03:56,P0534,5,mastercard,5.04838E+15,F,7.63,2,8.29
2801,21-12-2021 05:06,P0033,6,americanexpress,3.74288E+14,F,14.84,2,16.29
2802,21-12-2021 05:30,P0251,5,visa,4.04159E+15,F,2.11,2,2.79
2803,21-12-2021 06:21,P0383,5,mastercard,5.10875E+15,F,12.53,1,14.19
2804,21-12-2021 08:35,P0319,0,,6.75941E+18,F,3.51,1,4.69
2805,21-12-2021 08:44,P0681,8,mastercard,5.10875E+15,F,5.26,2,6.09
2806,21-12-2021 09:16,P0252,8,visa,4.0416E+12,F,3.86,3,4.89
2807,21-12-2021 11:13,P0646,5,americanexpress,3.74284E+14,F,17.92,4,19.49
2808,21-12-2021 11:14,P0112,7,visa,4.0416E+12,F,17.89,1,19.39
2809,21-12-2021 11:36,P0679,3,americanexpress,3.74289E+14,F,10.51,2,11.59
2810,21-12-2021 16:32,P0299,6,visa,4.0416E+12,T,13.5,3,14.79
2811,21-12-2021 16:42,P0086,5,americanexpress,3.74284E+14,T,1.77,1,2.09
2812,21-12-2021 18:56,P0441,8,visa,4.0416E+12,F,1.98,1,2.49
2813,21-12-2021 20:05,P0385,6,americanexpress,3.74288E+14,T,13.22,1,14.69
2814,21-12-2021 21:40,P0399,6,visa,4.0416E+12,F,9.83,4,11.29
2815,21-12-2021 22:03,P0436,6,,3.57874E+15,T,5.89,1,7.19
2816,21-12-2021 22:23,P0375,2,americanexpress,3.74284E+14,T,15.75,3,17.59
2817,21-12-2021 22:47,P0321,7,visa,4.0416E+15,T,17.35,2,18.29
2818,22-12-2021 03:19,P0295,6,mastercard,5.10876E+15,F,1.43,1,1.69
2819,22-12-2021 06:21,P0534,8,mastercard,5.04838E+15,F,7.63,2,8.29
2820,22-12-2021 08:16,P0518,5,visa,4.0416E+15,F,16.41,1,17.99
2821,22-12-2021 09:32,P0186,6,,3.53786E+15,F,11.46,1,12.49
2822,22-12-2021 12:29,P0437,4,visa,4.0416E+12,F,0.1,1,1.19
2823,22-12-2021 12:36,P0568,5,mastercard,5.04838E+15,T,13.26,2,14.69
2824,22-12-2021 12:52,P0455,6,americanexpress,3.74288E+14,F,1.63,1,1.79
2825,22-12-2021 12:55,P0512,7,visa,4.04159E+15,F,15.55,2,17.39
2826,22-12-2021 14:36,P0339,3,mastercard,5.04838E+15,F,19.62,1,21.39
2827,22-12-2021 18:46,P0161,5,mastercard,5.04838E+15,F,19.42,1,21.29
2828,22-12-2021 22:26,P0346,9,mastercard,5.04837E+15,F,12.21,5,13.79
2829,23-12-2021 05:23,P0693,4,mastercard,5.04837E+15,F,15.07,1,16.69
2830,23-12-2021 05:42,P0327,9,visa,4.04159E+15,F,7.13,2,8.19
2831,23-12-2021 07:13,P0678,4,,3.01442E+13,F,7.6,2,8.29
2832,23-12-2021 12:08,P0222,7,visa,4.04159E+12,F,16.56,1,18.09
2833,23-12-2021 15:39,P0390,6,mastercard,5.10875E+15,F,14.31,1,15.19
2834,23-12-2021 17:12,P0188,7,mastercard,5.10876E+15,F,6.75,1,7.99
2835,23-12-2021 18:47,P0703,10,americanexpress,3.74288E+14,F,17.42,2,18.49
2836,23-12-2021 19:05,P0486,5,mastercard,5.04838E+15,F,6.52,4,7.89
2837,23-12-2021 19:26,P0375,7,mastercard,5.10876E+15,F,15.75,1,17.59
2838,23-12-2021 20:14,P0643,9,americanexpress,3.74289E+14,F,17.61,1,18.89
2839,23-12-2021 21:56,P0386,5,americanexpress,3.74289E+14,T,19.79,1,21.39
2840,23-12-2021 23:22,P0516,8,americanexpress,3.74284E+14,F,6.12,3,7.49
2841,24-12-2021 01:12,P0326,5,mastercard,5.04837E+15,F,12.66,3,14.29
2842,24-12-2021 03:30,P0521,5,visa,4.0416E+12,F,16.37,3,17.99
2843,24-12-2021 06:52,P0200,3,visa,4.04159E+15,F,19.29,3,21.19
2844,24-12-2021 07:07,P0265,2,americanexpress,3.74284E+14,F,19.23,1,21.19
2845,24-12-2021 11:08,P0521,4,mastercard,5.10876E+15,F,16.37,2,17.99
2846,24-12-2021 11:18,P0064,5,mastercard,5.10875E+15,T,0.98,1,1.59
2847,24-12-2021 12:22,P0430,9,visa,4.04159E+15,F,17.67,1,18.99
2848,24-12-2021 14:49,P0344,7,,6.76354E+16,F,9.86,1,11.29
2849,24-12-2021 17:14,P0108,8,americanexpress,3.74289E+14,T,16.62,1,18.09
2850,24-12-2021 17:44,P0390,6,americanexpress,3.74284E+14,F,14.31,1,15.19
2851,24-12-2021 17:53,P0335,5,visa,4.04159E+15,F,17.17,3,18.19
2852,24-12-2021 19:10,P0625,6,mastercard,5.04838E+15,F,5.15,1,5.89
2853,24-12-2021 20:21,P0553,7,mastercard,5.10876E+15,F,6.79,1,7.99
2854,24-12-2021 20:56,P0386,7,americanexpress,3.74283E+14,F,19.79,2,21.39
2855,24-12-2021 21:39,P0092,5,mastercard,5.04838E+15,F,3.11,4,4.29
2856,24-12-2021 23:10,P0339,4,visa,4.04159E+12,F,19.62,1,21.39
2857,25-12-2021 00:51,P0527,3,americanexpress,3.74288E+14,F,16.63,2,18.09
2858,25-12-2021 02:08,P0235,7,americanexpress,3.74289E+14,F,11.99,3,13.49
2859,25-12-2021 04:13,P0452,8,visa,4.0416E+15,F,8.33,1,9.29
2860,25-12-2021 05:58,P0400,-1,americanexpress,3.74283E+14,F,6.39,1,7.69
2861,25-12-2021 07:44,P0657,9,americanexpress,3.74283E+14,F,16.73,1,18.09
2862,25-12-2021 14:42,P0708,12,mastercard,5.10876E+15,F,17.79,3,19.19
2863,25-12-2021 14:59,P0313,5,mastercard,5.10875E+15,F,8.53,3,9.59
2864,25-12-2021 15:27,P0190,5,americanexpress,3.74283E+14,F,18.93,1,20.89
2865,25-12-2021 15:37,P0738,5,visa,4.04159E+12,F,15.42,3,17.19
2866,25-12-2021 16:49,P0162,7,visa,4.04159E+12,F,18.21,1,19.99
2867,25-12-2021 18:08,P0178,7,americanexpress,3.74283E+14,T,15.78,2,17.59
2868,25-12-2021 21:01,P0433,5,visa,4.04159E+15,F,9.33,1,10.79
2869,25-12-2021 21:16,P0487,6,visa,4.0416E+12,F,11.44,1,12.49
2870,25-12-2021 22:10,P0337,7,americanexpress,3.74288E+14,T,19.24,1,21.19
2871,26-12-2021 03:46,P0283,5,americanexpress,3.74283E+14,F,1.68,1,1.89
2872,26-12-2021 04:55,P0328,10,mastercard,5.04838E+15,F,3.18,1,4.39
2873,26-12-2021 05:13,P0309,5,mastercard,5.10875E+15,F,18.17,1,19.89
2874,26-12-2021 07:10,P0486,4,americanexpress,3.74283E+14,F,6.52,4,7.89
2875,26-12-2021 08:39,P0129,9,americanexpress,3.74283E+14,T,8.54,2,9.59
2876,26-12-2021 11:01,P0680,6,visa,4.04159E+15,F,19.16,1,21.09
2877,26-12-2021 12:39,P0357,3,americanexpress,3.74288E+14,F,3.34,1,4.49
2878,26-12-2021 13:31,P0348,4,mastercard,5.04837E+15,T,6.83,1,8.09
2879,26-12-2021 15:13,P0321,6,visa,4.0416E+12,F,17.35,1,18.29
2880,26-12-2021 19:52,P0393,6,mastercard,5.10875E+15,F,10.94,1,11.59
2881,26-12-2021 20:15,P0222,4,mastercard,5.04837E+15,F,16.56,2,18.09
2882,26-12-2021 21:42,P0475,7,americanexpress,3.74283E+14,F,8.08,3,8.79
2883,27-12-2021 00:25,P0412,9,mastercard,5.10875E+15,F,16.11,4,17.89
2884,27-12-2021 01:38,P0392,4,visa,4.04159E+12,F,13.78,3,14.89
2885,27-12-2021 01:40,P0197,8,americanexpress,3.74289E+14,F,18.94,1,20.89
2886,27-12-2021 02:39,P0334,8,americanexpress,3.74288E+14,F,5.53,2,6.59
2887,27-12-2021 03:02,P0401,4,mastercard,5.04838E+15,F,16.69,1,18.09
2888,27-12-2021 04:01,P0256,7,visa,4.0416E+15,T,2.08,1,2.69
2889,27-12-2021 06:21,P0391,3,,3.5632E+15,F,1.6,4,1.79
2890,27-12-2021 07:03,P0461,7,americanexpress,3.74283E+14,F,15.83,3,17.69
2891,27-12-2021 07:08,P0419,7,visa,4.04159E+12,F,16.66,3,18.09
2892,27-12-2021 07:53,P0238,6,visa,4.0416E+15,F,6,2,7.29
2893,27-12-2021 10:23,P0411,5,mastercard,5.04838E+15,F,13.46,2,14.79
2894,27-12-2021 11:48,P0571,4,mastercard,5.10876E+15,F,4.35,3,4.99
2895,27-12-2021 12:43,P0301,3,americanexpress,3.74289E+14,F,15.18,4,16.79
2896,27-12-2021 15:26,P0534,4,mastercard,5.10875E+15,F,7.63,1,8.29
2897,27-12-2021 21:07,P0589,4,mastercard,5.04837E+15,F,12.01,1,13.49
2898,27-12-2021 21:23,P0640,5,americanexpress,3.74284E+14,F,9.92,3,11.29
2899,28-12-2021 02:43,P0302,5,visa,4.04159E+12,F,5.98,2,7.29
2900,28-12-2021 04:55,P0684,6,visa,4.0416E+12,F,6.15,2,7.49
2901,28-12-2021 05:02,P0604,6,visa,4.04159E+15,T,1.36,3,1.69
2902,28-12-2021 06:35,P0216,6,mastercard,5.10876E+15,F,13.96,2,14.89
2903,28-12-2021 11:32,P0418,6,visa,4.04159E+12,F,13.24,4,14.69
2904,28-12-2021 12:10,P0112,4,americanexpress,3.74283E+14,F,17.89,1,19.39
2905,28-12-2021 13:01,P0295,8,mastercard,5.10875E+15,F,1.43,1,1.69
2906,28-12-2021 15:19,P0495,7,visa,4.0416E+15,F,4.23,2,4.99
2907,28-12-2021 17:16,P0392,8,visa,4.04159E+15,F,13.78,1,14.89
2908,28-12-2021 17:46,P0437,3,visa,4.0416E+15,F,0.1,4,1.19
2909,28-12-2021 19:46,P0224,6,mastercard,5.10875E+15,F,16.48,1,18.09
2910,28-12-2021 22:23,P0507,8,visa,4.0416E+15,F,8.17,1,8.89
2911,28-12-2021 23:11,P0448,7,mastercard,5.10876E+15,F,7.11,1,8.19
2912,28-12-2021 23:50,P0387,8,americanexpress,3.74289E+14,F,4.99,9,5.59
2913,28-12-2021 23:51,P0429,7,visa,4.04159E+15,F,0.78,2,1.59
2914,29-12-2021 00:16,P0431,7,americanexpress,3.74283E+14,F,10.67,4,11.59
2915,29-12-2021 00:56,P0454,3,mastercard,5.10875E+15,F,5.79,1,6.99
2916,29-12-2021 01:01,P0302,3,mastercard,5.10876E+15,T,5.98,1,7.29
2917,29-12-2021 01:34,P0646,7,mastercard,5.04837E+15,F,17.92,1,19.49
2918,29-12-2021 01:39,P0545,4,mastercard,5.10875E+15,T,6.62,3,7.89
2919,29-12-2021 04:08,P0254,2,visa,4.04159E+12,F,11.44,2,12.49
2920,29-12-2021 06:54,P0285,6,visa,4.0416E+12,F,2.73,3,3.79
2921,29-12-2021 07:44,P0675,4,americanexpress,3.74284E+14,F,12.34,1,13.99
2922,29-12-2021 07:53,P0630,8,,5.17765E+15,F,5.45,3,6.39
2923,29-12-2021 09:37,P0284,9,mastercard,5.10876E+15,F,1.03,1,1.59
2924,29-12-2021 12:43,P0296,6,americanexpress,3.74283E+14,T,2.96,1,4.09
2925,29-12-2021 19:39,P0567,6,mastercard,5.10875E+15,F,1.46,1,1.69
2926,29-12-2021 21:01,P0675,8,mastercard,5.10875E+15,F,12.34,1,13.99
2927,29-12-2021 21:19,P0534,6,visa,4.04159E+15,F,7.63,1,8.29
2928,30-12-2021 00:19,P0578,6,visa,4.04159E+15,F,19.78,1,21.39
2929,30-12-2021 02:58,P0156,7,visa,4.04159E+15,F,11.37,1,12.39
2930,30-12-2021 03:27,P0554,7,americanexpress,3.74283E+14,F,1.62,4,1.79
2931,30-12-2021 04:01,P0430,7,mastercard,5.10876E+15,F,17.67,2,18.99
2932,30-12-2021 06:43,P0154,8,americanexpress,3.74288E+14,T,6.06,2,7.39
2933,30-12-2021 09:01,P0405,6,mastercard,5.04838E+15,F,18.2,1,19.99
2934,30-12-2021 13:05,P0501,3,visa,4.04159E+15,F,0.66,1,1.49
2935,30-12-2021 13:35,P0214,6,americanexpress,3.74288E+14,F,3.27,5,4.49
2936,30-12-2021 15:04,P0567,3,americanexpress,3.74283E+14,F,1.46,7,1.69
2937,30-12-2021 15:45,P0133,4,americanexpress,3.74288E+14,F,14.2,4,14.99
2938,30-12-2021 16:15,P0570,6,americanexpress,3.74284E+14,F,2.32,3,3.19
2939,30-12-2021 16:59,P0477,8,visa,4.04159E+15,T,2.19,4,2.89
2940,30-12-2021 20:37,P0480,5,mastercard,5.10876E+15,F,12.02,2,13.49
2941,30-12-2021 21:48,P0393,6,mastercard,5.10875E+15,F,10.94,4,11.59
2942,31-12-2021 05:22,P0376,9,mastercard,5.10875E+15,F,10.3,1,11.49
2943,31-12-2021 08:37,P0428,5,mastercard,5.04838E+15,F,12.91,1,14.49
2944,31-12-2021 10:56,P0343,6,visa,4.0416E+12,T,3.66,1,4.79
2945,31-12-2021 12:09,P0588,7,mastercard,5.10875E+15,F,12.31,2,13.89
2946,31-12-2021 12:18,P0333,5,mastercard,5.04837E+15,T,16.61,2,18.09
2947,31-12-2021 13:39,P0726,9,americanexpress,3.74283E+14,F,9.71,3,11.19
2948,31-12-2021 13:56,P0501,7,visa,4.04159E+12,T,0.66,1,1.49
2949,31-12-2021 17:29,P0410,2,americanexpress,3.74283E+14,T,2.95,4,4.09
2950,31-12-2021 19:25,P0611,5,mastercard,5.10875E+15,T,17.9,1,19.39
2951,31-12-2021 21:28,P0344,8,americanexpress,3.74284E+14,F,9.86,3,11.29
2952,31-12-2021 23:12,P0682,7,americanexpress,3.74289E+14,T,6.92,2,8.09
2953,01-01-2022 01:02,P0078,2,americanexpress,3.74284E+14,F,17.81,2,19.29
2954,01-01-2022 04:14,P0339,6,mastercard,5.10875E+15,F,19.62,1,21.39
2955,01-01-2022 12:47,P0657,7,mastercard,5.10875E+15,F,16.73,3,18.09
2956,01-01-2022 16:16,P0173,3,mastercard,5.04838E+15,F,0.93,2,1.59
2957,01-01-2022 19:10,P0482,2,visa,4.0416E+12,F,2.75,3,3.89
2958,01-01-2022 20:17,P0304,6,americanexpress,3.74283E+14,F,9.19,1,10.69
2959,01-01-2022 20:49,P0332,4,americanexpress,3.74288E+14,F,16.62,1,18.09
2960,01-01-2022 21:15,P0652,4,mastercard,5.10875E+15,F,0.87,2,1.59
2961,01-01-2022 23:19,P0109,4,mastercard,5.04838E+15,F,2.82,1,3.99
2962,02-01-2022 02:58,P0710,8,mastercard,5.04838E+15,F,4.36,2,4.99
2963,02-01-2022 03:35,P0411,3,mastercard,5.04838E+15,F,13.46,2,14.79
2964,02-01-2022 09:40,P0218,6,mastercard,5.04837E+15,F,8.4,1,9.39
2965,02-01-2022 11:24,P0293,5,mastercard,5.04837E+15,F,18.19,3,19.89
2966,02-01-2022 12:24,P0099,10,mastercard,5.04837E+15,F,5.98,4,7.29
2967,02-01-2022 12:25,P0178,6,visa,4.04159E+12,F,15.78,1,17.59
2968,02-01-2022 12:54,P0374,4,mastercard,5.10875E+15,F,6.65,1,7.99
2969,02-01-2022 13:23,P0023,4,visa,4.04159E+12,F,17.79,3,19.19
2970,02-01-2022 13:35,P0470,9,visa,4.04159E+15,F,18.14,3,19.89
2971,02-01-2022 14:33,P0417,5,mastercard,5.10876E+15,T,16.73,1,18.09
2972,02-01-2022 15:28,P0441,6,americanexpress,3.74288E+14,F,1.98,1,2.49
2973,02-01-2022 16:34,P0199,9,americanexpress,3.74284E+14,F,6.42,2,7.79
2974,02-01-2022 16:57,P0601,7,visa,4.0416E+15,F,4.54,1,4.99
2975,02-01-2022 19:59,P0094,9,mastercard,5.10875E+15,F,13.35,2,14.79
2976,02-01-2022 22:06,P0507,1,visa,4.04159E+15,F,8.17,1,8.89
2977,02-01-2022 22:35,P0414,6,mastercard,5.10876E+15,F,10.22,2,11.49
2978,02-01-2022 23:49,P0128,9,mastercard,5.04838E+15,F,14.97,1,16.49
2979,03-01-2022 00:05,P0076,8,visa,4.0416E+12,T,6.89,2,8.09
2980,03-01-2022 04:49,P0440,7,visa,4.0416E+12,F,8.88,3,10.19
2981,03-01-2022 11:09,P0352,1,visa,4.0416E+12,F,2.04,4,2.59
2982,03-01-2022 11:56,P0703,7,americanexpress,3.74289E+14,F,17.42,4,18.49
2983,03-01-2022 16:48,P0355,3,visa,4.0416E+12,F,6.54,1,7.89
2984,03-01-2022 20:20,P0714,6,visa,4.0416E+15,T,0.66,3,1.49
2985,03-01-2022 20:59,P0390,8,visa,4.04159E+12,F,14.31,3,15.19
2986,03-01-2022 22:09,P0280,4,visa,4.0416E+12,F,6.26,2,7.59
2987,03-01-2022 22:26,P0695,6,mastercard,5.10875E+15,F,3.74,3,4.79
2988,04-01-2022 01:35,P0576,8,mastercard,5.10875E+15,F,4.25,2,4.99
2989,04-01-2022 03:34,P0339,4,mastercard,5.10875E+15,F,19.62,5,21.39
2990,04-01-2022 05:01,P0254,10,mastercard,5.10875E+15,F,11.44,3,12.49
2991,04-01-2022 05:57,P0213,7,americanexpress,3.74283E+14,F,11.19,1,11.99
2992,04-01-2022 05:59,P0553,6,mastercard,5.04837E+15,F,6.79,3,7.99
2993,04-01-2022 08:39,P0637,7,americanexpress,3.74289E+14,F,15.32,3,17.09
2994,04-01-2022 14:47,P0336,9,visa,4.04159E+12,T,8.17,1,8.89
2995,04-01-2022 16:23,P0397,5,visa,4.0416E+15,F,13.67,1,14.89
2996,04-01-2022 19:33,P0292,5,americanexpress,3.74289E+14,F,10.49,1,11.49
2997,04-01-2022 19:49,P0156,8,americanexpress,3.74289E+14,F,11.37,1,12.39
2998,04-01-2022 20:06,P0319,4,mastercard,5.04837E+15,F,3.51,4,4.69
2999,05-01-2022 02:58,P0497,7,americanexpress,3.74288E+14,F,19.75,3,21.39
3000,05-01-2022 11:17,P0020,10,mastercard,5.10876E+15,T,19.41,1,21.29
3001,05-01-2022 12:33,P0466,6,mastercard,5.10876E+15,F,14.01,6,14.89
3002,05-01-2022 20:43,P0486,7,mastercard,5.04837E+15,F,6.52,1,7.89
3003,06-01-2022 03:58,P0483,6,mastercard,5.10875E+15,F,17.52,4,18.69
3004,06-01-2022 06:31,P0575,8,americanexpress,3.74289E+14,F,2.81,1,3.99
3005,06-01-2022 06:54,P0170,11,visa,4.04159E+12,F,8.13,1,8.89
3006,06-01-2022 07:53,P0237,6,americanexpress,3.74288E+14,F,10.43,2,11.49
3007,06-01-2022 11:36,P0547,8,visa,4.0416E+15,T,20,2,21.49
3008,06-01-2022 11:41,P0456,8,visa,4.0416E+12,F,18.35,3,20.19
3009,06-01-2022 15:08,P0115,7,mastercard,5.10875E+15,F,5.84,3,7.09
3010,06-01-2022 17:22,P0339,6,mastercard,5.10875E+15,F,19.62,2,21.39
3011,06-01-2022 21:08,P0446,6,americanexpress,3.74289E+14,F,16.57,1,18.09
3012,06-01-2022 23:57,P0287,4,visa,4.04159E+12,T,13.95,1,14.89
3013,07-01-2022 01:20,P0517,4,americanexpress,3.74284E+14,F,5.11,1,5.79
3014,07-01-2022 02:38,P0499,6,americanexpress,3.74288E+14,F,16.3,5,17.99
3015,07-01-2022 03:02,P0599,3,americanexpress,3.74288E+14,F,13.54,2,14.79
3016,07-01-2022 04:59,P0225,4,americanexpress,3.74288E+14,F,7.79,1,8.29
3017,07-01-2022 06:29,P0343,3,mastercard,5.10875E+15,F,3.66,2,4.79
3018,07-01-2022 11:10,P0353,3,mastercard,5.04837E+15,F,15.1,1,16.69
3019,07-01-2022 12:07,P0363,5,americanexpress,3.74283E+14,F,14.85,2,16.29
3020,07-01-2022 12:15,P0245,7,mastercard,5.10875E+15,F,4.19,1,4.89
3021,07-01-2022 13:35,P0534,7,americanexpress,3.74288E+14,F,7.63,2,8.29
3022,07-01-2022 15:18,P0466,4,mastercard,5.04838E+15,T,14.01,1,14.89
3023,07-01-2022 18:50,P0712,3,visa,4.04159E+15,F,17.46,4,18.59
3024,07-01-2022 20:34,P0212,5,americanexpress,3.74283E+14,F,1.86,1,2.29
3025,07-01-2022 21:26,P0393,6,visa,4.0416E+12,F,10.94,1,11.59
3026,07-01-2022 22:46,P0442,4,americanexpress,3.74288E+14,F,14.89,1,16.39
3027,07-01-2022 23:00,P0132,4,,5.04838E+15,F,14.45,2,15.49
3028,07-01-2022 23:18,P0477,4,visa,4.0416E+12,F,2.19,2,2.89
3029,07-01-2022 23:30,P0353,0,americanexpress,3.74284E+14,F,15.1,1,16.69
3030,08-01-2022 01:50,P0358,7,visa,4.04159E+15,T,8.86,2,10.19
3031,08-01-2022 06:14,P0032,4,visa,4.0416E+15,F,5.52,2,6.59
3032,08-01-2022 06:32,P0605,9,visa,4.04159E+12,F,4.77,2,5.09
3033,08-01-2022 10:31,P0450,7,visa,4.0416E+15,F,3.76,2,4.79
3034,08-01-2022 11:10,P0339,4,mastercard,5.04837E+15,T,19.62,4,21.39
3035,08-01-2022 18:46,P0673,7,visa,4.0416E+15,F,1.5,3,1.69
3036,08-01-2022 19:42,P0715,7,mastercard,5.04838E+15,F,7.6,1,8.29
3037,09-01-2022 00:54,P0657,4,mastercard,5.10876E+15,F,16.73,5,18.09
3038,09-01-2022 01:42,P0574,5,americanexpress,3.74284E+14,F,9.21,4,10.69
3039,09-01-2022 08:49,P0290,5,mastercard,5.10876E+15,F,18.11,1,19.79
3040,09-01-2022 08:54,P0440,7,visa,4.04159E+12,F,8.88,2,10.19
3041,09-01-2022 09:15,P0412,5,,3.56192E+15,F,16.11,6,17.89
3042,09-01-2022 09:30,P0625,6,visa,4.04159E+15,F,5.15,3,5.89
3043,09-01-2022 12:46,P0495,1,americanexpress,3.74288E+14,F,4.23,3,4.99
3044,09-01-2022 14:06,P0401,6,mastercard,5.04837E+15,F,16.69,4,18.09
3045,09-01-2022 14:35,P0406,7,mastercard,5.10875E+15,F,7.19,1,8.19
3046,09-01-2022 17:10,P0258,6,mastercard,5.10876E+15,F,16.65,4,18.09
3047,10-01-2022 00:15,P0255,6,visa,4.0416E+15,F,18.85,2,20.79
3048,10-01-2022 04:18,P0397,8,americanexpress,3.74284E+14,F,13.67,4,14.89
3049,10-01-2022 05:21,P0366,6,visa,4.0416E+15,T,13.27,2,14.69
3050,10-01-2022 05:58,P0232,4,americanexpress,3.74284E+14,F,1.66,3,1.89
3051,10-01-2022 06:48,P0002,1,mastercard,5.10876E+15,F,3.31,3,4.49
3052,10-01-2022 07:01,P0486,5,americanexpress,3.74289E+14,T,6.52,1,7.89
3053,10-01-2022 08:34,P0724,6,mastercard,5.04838E+15,F,17.83,1,19.29
3054,10-01-2022 09:12,P0072,4,americanexpress,3.74283E+14,T,13.26,4,14.69
3055,10-01-2022 15:47,P0478,5,americanexpress,3.74288E+14,T,18.67,3,20.59
3056,10-01-2022 16:04,P0467,6,americanexpress,3.74283E+14,F,4.66,5,4.99
3057,10-01-2022 17:35,P0396,10,visa,4.04159E+15,F,4.18,4,4.89
3058,10-01-2022 18:05,P0258,7,visa,4.04159E+15,T,16.65,1,18.09
3059,10-01-2022 21:42,P0458,7,mastercard,5.04837E+15,F,9,3,10.39
3060,10-01-2022 22:21,P0413,6,mastercard,5.10876E+15,F,7.35,1,8.19
3061,11-01-2022 01:31,P0450,10,americanexpress,3.74288E+14,F,3.76,3,4.79
3062,11-01-2022 03:45,P0177,8,mastercard,5.10876E+15,F,7.63,5,8.29
3063,11-01-2022 05:01,P0527,10,americanexpress,3.74288E+14,F,16.63,1,18.09
3064,11-01-2022 05:28,P0590,7,visa,4.0416E+15,T,8.1,2,8.79
3065,11-01-2022 07:03,P0422,2,americanexpress,3.74289E+14,F,4.3,1,4.99
3066,11-01-2022 07:51,P0579,3,mastercard,5.04838E+15,F,19.5,2,21.29
3067,11-01-2022 14:48,P0496,5,americanexpress,3.74288E+14,F,13.53,1,14.79
3068,11-01-2022 15:46,P0676,5,visa,4.04159E+15,F,4.72,2,4.99
3069,11-01-2022 17:43,P0581,5,americanexpress,3.74288E+14,F,0.51,1,1.49
3070,11-01-2022 18:33,P0263,8,visa,4.04159E+12,F,2.27,2,3.09
3071,11-01-2022 21:33,P0606,7,americanexpress,3.74283E+14,F,14.31,1,15.19
3072,11-01-2022 22:16,P0019,6,,3.54952E+15,F,8.58,1,9.69
3073,12-01-2022 01:57,P0278,7,americanexpress,3.74284E+14,F,13.24,3,14.69
3074,12-01-2022 04:31,P0506,9,,6.39449E+15,F,10.54,1,11.59
3075,12-01-2022 04:32,P0170,7,visa,4.04159E+15,F,8.13,2,8.89
3076,12-01-2022 04:50,P0154,7,americanexpress,3.74288E+14,F,6.06,2,7.39
3077,12-01-2022 08:10,P0593,9,visa,4.04159E+15,F,17.78,1,19.19
3078,12-01-2022 08:25,P0458,6,visa,4.04159E+15,F,9,5,10.39
3079,12-01-2022 08:52,P0231,4,visa,4.0416E+12,F,6.94,2,8.09
